mass,epsilon,llp_rate,LLPModel_unique_id
0.111,4.2986623470822724e-05,6.66079127477945e-07,DLS_0.111_4.2986623470822724e-05_1.837079334776395e-11
0.111,5.207948328595465e-06,6.159702665554706e-08,DLS_0.111_5.207948328595465e-06_1.25158758101343e-09
0.111,5.308844442309879e-05,5.215158554447312e-07,DLS_0.111_5.308844442309879e-05_1.2044660925803455e-11
0.111,6.30957344480193e-07,3.947300628701829e-11,DLS_0.111_6.30957344480193e-07_8.526966926758897e-08
0.111,6.431811877215091e-06,1.0584564148066689e-07,DLS_0.111_6.431811877215091e-06_8.205931963242192e-10
0.111,6.556418494179785e-05,3.6564850813677124e-07,DLS_0.111_6.556418494179785e-05_7.89698376500624e-12
0.111,7.79231798434194e-07,9.014209997992944e-11,DLS_0.111_7.79231798434194e-07_5.5906363657861404e-08
0.111,7.943282347242822e-06,1.7240015623819066e-07,DLS_0.111_7.943282347242822e-06_5.380152408578214e-10
0.111,8.097171416105617e-05,2.2855555396202878e-07,DLS_0.111_8.097171416105617e-05_5.177593040512442e-12
0.111,9.623506263980887e-07,2.040599404602245e-10,DLS_0.111_9.623506263980887e-07_3.665455166287431e-08
0.111,9.809947127268783e-06,2.650135823836005e-07,DLS_0.111_9.809947127268783e-06_3.527453075310813e-10
0.112,0.0001,4.6071018425230665e-08,DLS_0.112_0.0001_2.448092728675049e-12
0.112,1.1885022274370166e-06,5.242673333679882e-10,DLS_0.112_1.1885022274370166e-06_1.733116927046968e-08
0.112,1.2115276586285876e-05,3.021066882531042e-07,DLS_0.112_1.2115276586285876e-05_1.667866160364777e-10
0.112,1.4677992676220675e-06,1.134643806904691e-09,DLS_0.112_1.4677992676220675e-06_1.1363039873066781e-08
0.112,1.4962356560944327e-05,3.852458901271322e-07,DLS_0.112_1.4962356560944327e-05_1.0935228539632252e-10
0.112,1.8127308811846967e-06,2.3946586332187773e-09,DLS_0.112_1.8127308811846967e-06_7.450084477387736e-09
0.112,1.8478497974222908e-05,4.5389634506263145e-07,DLS_0.112_1.8478497974222908e-05_7.169593463532748e-11
0.112,2.2387211385683376e-06,4.90522437691857e-09,DLS_0.112_2.2387211385683376e-06_4.884587165074669e-09
0.112,2.2820929710674507e-05,4.904025712464061e-07,DLS_0.112_2.2820929710674507e-05_4.7006855180056625e-11
0.112,2.7648187540101058e-06,9.709075197888516e-09,DLS_0.112_2.7648187540101058e-06_3.202539762552877e-09
0.112,2.818382931264455e-05,4.82349002581574e-07,DLS_0.112_2.818382931264455e-05_3.081966146557541e-11
0.112,3.414548873833601e-06,1.8487685393413596e-08,DLS_0.112_3.414548873833601e-06_2.0997190927547812e-09
0.112,3.480700588428413e-05,4.2922182934059787e-07,DLS_0.112_3.480700588428413e-05_2.0206659841725867e-11
0.112,4.216965034285822e-06,3.3711196950332195e-08,DLS_0.112_4.216965034285822e-06_1.376663709231985e-09
0.112,4.2986623470822724e-05,3.438374343688215e-07,DLS_0.112_4.2986623470822724e-05_1.3248331829189195e-11
0.112,5.207948328595465e-06,5.8588032263179376e-08,DLS_0.112_5.207948328595465e-06_9.02598340347473e-10
0.112,5.308844442309879e-05,2.4685272322019574e-07,DLS_0.112_5.308844442309879e-05_8.686160782192677e-12
0.112,6.30957344480193e-07,4.6649166729560536e-11,DLS_0.112_6.30957344480193e-07_6.149330908236126e-08
0.112,6.431811877215091e-06,9.660481956458308e-08,DLS_0.112_6.431811877215091e-06_5.917812451470151e-10
0.112,6.556418494179785e-05,1.5811544493167325e-07,DLS_0.112_6.556418494179785e-05_5.69501051957872e-12
0.112,7.79231798434194e-07,1.058338590880714e-10,DLS_0.112_7.79231798434194e-07_4.031758689359072e-08
0.112,7.943282347242822e-06,1.504675287833053e-07,DLS_0.112_7.943282347242822e-06_3.8799655001906304e-10
0.112,8.097171416105617e-05,9.012432234242314e-08,DLS_0.112_8.097171416105617e-05_3.733887229511436e-12
0.112,9.623506263980887e-07,2.3738726662911294e-10,DLS_0.112_9.623506263980887e-07_2.643389723498387e-08
0.112,9.809947127268783e-06,2.204010691782685e-07,DLS_0.112_9.809947127268783e-06_2.543867756222938e-10
0.113,0.0001,1.862493839911064e-08,DLS_0.113_0.0001_1.8572607041110724e-12
0.113,1.1885022274370166e-06,5.817526931934299e-10,DLS_0.113_1.1885022274370166e-06_1.3148398859777536e-08
0.113,1.2115276586285876e-05,2.3781813521281597e-07,DLS_0.113_1.2115276586285876e-05_1.2653369878838802e-10
0.113,1.4677992676220675e-06,1.2390196194678268e-09,DLS_0.113_1.4677992676220675e-06_8.620640545309784e-09
0.113,1.4962356560944327e-05,2.8797825435426405e-07,DLS_0.113_1.4962356560944327e-05_8.296078828731615e-11
0.113,1.8127308811846967e-06,2.5653251781970824e-09,DLS_0.113_1.8127308811846967e-06_5.652052710294518e-09
0.113,1.8478497974222908e-05,3.205721057260206e-07,DLS_0.113_1.8478497974222908e-05_5.439256466186932e-11
0.113,2.2387211385683376e-06,5.14008532354229e-09,DLS_0.113_2.2387211385683376e-06_3.705722291985396e-09
0.113,2.2820929710674507e-05,3.2560735079042434e-07,DLS_0.113_2.2820929710674507e-05_3.5662041689494996e-11
0.113,2.7648187540101058e-06,9.923153698073827e-09,DLS_0.113_2.7648187540101058e-06_2.429626616946735e-09
0.113,2.818382931264455e-05,2.997610673352613e-07,DLS_0.113_2.818382931264455e-05_2.338152696732155e-11
0.113,3.414548873833601e-06,1.8373988833767994e-08,DLS_0.113_3.414548873833601e-06_1.5929648885301033e-09
0.113,3.480700588428413e-05,2.4879373208490084e-07,DLS_0.113_3.480700588428413e-05_1.532990758307104e-11
0.113,4.216965034285822e-06,3.247761831488658e-08,DLS_0.113_4.216965034285822e-06_1.0444144455737812e-09
0.113,4.2986623470822724e-05,1.8531564620708685e-07,DLS_0.113_4.2986623470822724e-05_1.0050928959171428e-11
0.113,5.207948328595465e-06,5.4546704980305704e-08,DLS_0.113_5.207948328595465e-06_6.847618186548467e-10
0.113,5.308844442309879e-05,1.2331655581420504e-07,DLS_0.113_5.308844442309879e-05_6.589809651159874e-12
0.113,6.30957344480193e-07,5.3323677058273956e-11,DLS_0.113_6.30957344480193e-07_4.665227962432536e-08
0.113,6.431811877215091e-06,8.666135414828933e-08,DLS_0.113_6.431811877215091e-06_4.4895850519368204e-10
0.113,6.556418494179785e-05,7.303692916439111e-08,DLS_0.113_6.556418494179785e-05_4.320554986998904e-12
0.113,7.79231798434194e-07,1.201185217276388e-10,DLS_0.113_7.79231798434194e-07_3.058718689245736e-08
0.113,7.943282347242822e-06,1.296738052984351e-07,DLS_0.113_7.943282347242822e-06_2.943559846571168e-10
0.113,8.097171416105617e-05,3.861911767720726e-08,DLS_0.113_8.097171416105617e-05_2.832736662188032e-12
0.113,9.623506263980887e-07,2.668135171439644e-10,DLS_0.113_9.623506263980887e-07_2.005423978266409e-08
0.113,9.809947127268783e-06,1.8188312246319945e-07,DLS_0.113_9.809947127268783e-06_1.929921021678422e-10
0.114,0.0001,8.293173582060566e-09,DLS_0.114_0.0001_1.4629347710191596e-12
0.114,1.1885022274370166e-06,6.294795288412318e-10,DLS_0.114_1.1885022274370166e-06_1.0356785039719918e-08
0.114,1.2115276586285876e-05,1.8744954433030364e-07,DLS_0.114_1.2115276586285876e-05_9.966858570444797e-11
0.114,1.4677992676220675e-06,1.319934320297286e-09,DLS_0.114_1.4677992676220675e-06_6.790341697466417e-09
0.114,1.4962356560944327e-05,2.164400646794535e-07,DLS_0.114_1.4962356560944327e-05_6.534689586013855e-11
0.114,1.8127308811846967e-06,2.6836342794144585e-09,DLS_0.114_1.8127308811846967e-06_4.452032188706898e-09
0.114,1.8478497974222908e-05,2.2872859091375964e-07,DLS_0.114_1.8478497974222908e-05_4.2844159655465285e-11
0.114,2.2387211385683376e-06,5.267133479335032e-09,DLS_0.114_2.2387211385683376e-06_2.918938617872162e-09
0.114,2.2820929710674507e-05,2.1965633219621355e-07,DLS_0.114_2.2820929710674507e-05_2.8090424073268404e-11
0.114,2.7648187540101058e-06,9.934773252230195e-09,DLS_0.114_2.7648187540101058e-06_1.913778313759262e-09
0.114,2.818382931264455e-05,1.9056147232485712e-07,DLS_0.114_2.818382931264455e-05_1.8417257590332998e-11
0.114,3.414548873833601e-06,1.7924279648497204e-08,DLS_0.114_3.414548873833601e-06_1.2547531530091427e-09
0.114,3.480700588428413e-05,1.4863091013760836e-07,DLS_0.114_3.480700588428413e-05_1.2075124827733234e-11
0.114,4.216965034285822e-06,3.078737457319796e-08,DLS_0.114_4.216965034285822e-06_8.226686778019543e-10
0.114,4.2986623470822724e-05,1.0375463664779764e-07,DLS_0.114_4.2986623470822724e-05_7.916957174007995e-12
0.114,5.207948328595465e-06,5.011572332269313e-08,DLS_0.114_5.207948328595465e-06_5.393760133723164e-10
0.114,5.308844442309879e-05,6.453848423471427e-08,DLS_0.114_5.308844442309879e-05_5.190688443329537e-12
0.114,6.30957344480193e-07,5.948017171794224e-11,DLS_0.114_6.30957344480193e-07_3.674726001506606e-08
0.114,6.431811877215091e-06,7.697398220790668e-08,DLS_0.114_6.431811877215091e-06_3.536374869391218e-10
0.114,6.556418494179785e-05,3.573660622382695e-08,DLS_0.114_6.556418494179785e-05_3.4032325707371054e-12
0.114,7.79231798434194e-07,1.329821233702337e-10,DLS_0.114_7.79231798434194e-07_2.4093041517321243e-08
0.114,7.943282347242822e-06,1.1104877984361738e-07,DLS_0.114_7.943282347242822e-06_2.3185953596029203e-10
0.114,8.097171416105617e-05,1.7839527084811448e-08,DLS_0.114_8.097171416105617e-05_2.2313016966775775e-12
0.114,9.623506263980887e-07,2.9243071587324384e-10,DLS_0.114_9.623506263980887e-07_1.579640629852064e-08
0.114,9.809947127268783e-06,1.4970862970442999e-07,DLS_0.114_9.809947127268783e-06_1.520168149622002e-10
0.115,0.0001,4.010457485821616e-09,DLS_0.115_0.0001_1.1861579413246528e-12
0.115,1.1885022274370166e-06,6.683653804813799e-10,DLS_0.115_1.1885022274370166e-06_8.397355141745583e-09
0.115,1.2115276586285876e-05,1.482312384353525e-07,DLS_0.115_1.2115276586285876e-05_8.081199980746059e-11
0.115,1.4677992676220675e-06,1.3806267521615292e-09,DLS_0.115_1.4677992676220675e-06_5.505657455353646e-09
0.115,1.4962356560944327e-05,1.6376943452334053e-07,DLS_0.115_1.4962356560944327e-05_5.2983729008928776e-11
0.115,1.8127308811846967e-06,2.7591395429334005e-09,DLS_0.115_1.8127308811846967e-06_3.6097394362899464e-09
0.115,1.8478497974222908e-05,1.6497219365860238e-07,DLS_0.115_1.8478497974222908e-05_3.473835007647506e-11
0.115,2.2387211385683376e-06,5.3110672490449764e-09,DLS_0.115_2.2387211385683376e-06_2.3666962399261517e-09
0.115,2.2820929710674507e-05,1.5052850698251546e-07,DLS_0.115_2.2820929710674507e-05_2.277591608986929e-11
0.115,2.7648187540101058e-06,9.801728553072972e-09,DLS_0.115_2.7648187540101058e-06_1.5517050997557577e-09
0.115,2.818382931264455e-05,1.2375328597112575e-07,DLS_0.115_2.818382931264455e-05_1.493284374735059e-11
0.115,3.414548873833601e-06,1.7261328693067094e-08,DLS_0.115_3.414548873833601e-06_1.0173628013551737e-09
0.115,3.480700588428413e-05,9.125190095397828e-08,DLS_0.115_3.480700588428413e-05_9.790597291582639e-12
0.115,4.216965034285822e-06,2.887146341339663e-08,DLS_0.115_4.216965034285822e-06_6.670256286095617e-10
0.115,4.2986623470822724e-05,6.007420601000779e-08,DLS_0.115_4.2986623470822724e-05_6.419125315159918e-12
0.115,5.207948328595465e-06,4.5661810824058913e-08,DLS_0.115_5.207948328595465e-06_4.373299167507628e-10
0.115,5.308844442309879e-05,3.518840342794649e-08,DLS_0.115_5.308844442309879e-05_4.208647193277214e-12
0.115,6.30957344480193e-07,6.511732574143872e-11,DLS_0.115_6.30957344480193e-07_2.979494038440735e-08
0.115,6.431811877215091e-06,6.798494271610047e-08,DLS_0.115_6.431811877215091e-06_2.8673179542428067e-10
0.115,6.556418494179785e-05,1.842072860297483e-08,DLS_0.115_6.556418494179785e-05_2.759365229348057e-12
0.115,7.79231798434194e-07,1.4445396842757852e-10,DLS_0.115_7.79231798434194e-07_1.953480981693125e-08
0.115,7.943282347242822e-06,9.483430236880861e-08,DLS_0.115_7.943282347242822e-06_1.879933646389128e-10
0.115,8.097171416105617e-05,8.824241201384638e-09,DLS_0.115_8.097171416105617e-05_1.8091553221894245e-12
0.115,9.623506263980887e-07,3.144426895943339e-10,DLS_0.115_9.623506263980887e-07_1.2807838836401288e-08
0.115,9.809947127268783e-06,1.2324576487490209e-07,DLS_0.115_9.809947127268783e-06_1.2325631727016524e-10
0.116,0.0001,2.0826959271654635e-09,DLS_0.116_0.0001_9.840956856271043e-13
0.116,1.1885022274370166e-06,6.99396053209004e-10,DLS_0.116_1.1885022274370166e-06_6.966863920703287e-09
0.116,1.2115276586285876e-05,1.177208786497244e-07,DLS_0.116_1.2115276586285876e-05_6.70456585811904e-11
0.116,1.4677992676220675e-06,1.424148639377339e-09,DLS_0.116_1.4677992676220675e-06_4.567767545613292e-09
0.116,1.4962356560944327e-05,1.248208181679889e-07,DLS_0.116_1.4962356560944327e-05_4.395793958761804e-11
0.116,1.8127308811846967e-06,2.8000389808009914e-09,DLS_0.116_1.8127308811846967e-06_2.9948195613173198e-09
0.116,1.8478497974222908e-05,1.202871630657329e-07,DLS_0.116_1.8478497974222908e-05_2.8820664807829655e-11
0.116,2.2387211385683376e-06,5.291684903266764e-09,DLS_0.116_2.2387211385683376e-06_1.9635290358552267e-09
0.116,2.2820929710674507e-05,1.0472373460170504e-07,DLS_0.116_2.2820929710674507e-05_1.8896033976061088e-11
0.116,2.7648187540101058e-06,9.567610407849286e-09,DLS_0.116_2.7648187540101058e-06_1.287371808454021e-09
0.116,2.818382931264455e-05,8.196889143735947e-08,DLS_0.116_2.818382931264455e-05_1.2389030662729649e-11
0.116,3.414548873833601e-06,1.6471317129625e-08,DLS_0.116_3.414548873833601e-06_8.440548333833617e-10
0.116,3.480700588428413e-05,5.7418969925417435e-08,DLS_0.116_3.480700588428413e-05_8.12276697620811e-12
0.116,4.216965034285822e-06,2.6876912118410648e-08,DLS_0.116_4.216965034285822e-06_5.533976719696511e-10
0.116,4.2986623470822724e-05,3.583760433589078e-08,DLS_0.116_4.2986623470822724e-05_5.325625962672388e-12
0.116,5.207948328595465e-06,4.138537389844827e-08,DLS_0.116_5.207948328595465e-06_3.6283067311378593e-10
0.116,5.308844442309879e-05,1.990738360727195e-08,DLS_0.116_5.308844442309879e-05_3.4917032554749275e-12
0.116,6.30957344480193e-07,7.024445172926254e-11,DLS_0.116_6.30957344480193e-07_2.4719366000338435e-08
0.116,6.431811877215091e-06,5.986379393956958e-08,DLS_0.116_6.431811877215091e-06_2.378869735458926e-10
0.116,6.556418494179785e-05,9.96356188678602e-09,DLS_0.116_6.556418494179785e-05_2.289306780038358e-12
0.116,7.79231798434194e-07,1.5459223359141674e-10,DLS_0.116_7.79231798434194e-07_1.620705084090179e-08
0.116,7.943282347242822e-06,8.092942367783328e-08,DLS_0.116_7.943282347242822e-06_1.5596865528807473e-10
0.116,8.097171416105617e-05,4.639892399015245e-09,DLS_0.116_8.097171416105617e-05_1.5009653311494664e-12
0.116,9.623506263980887e-07,3.3311600886855056e-10,DLS_0.116_9.623506263980887e-07_1.0626020786940053e-08
0.116,9.809947127268783e-06,1.0163178106112352e-07,DLS_0.116_9.809947127268783e-06_1.022595776043085e-10
0.117,0.0001,1.1538543924394417e-09,DLS_0.117_0.0001_8.31848082952572e-13
0.117,1.1885022274370166e-06,7.235375375087674e-10,DLS_0.117_1.1885022274370166e-06_5.889033435743019e-09
0.117,1.2115276586285876e-05,9.39398766736813e-08,DLS_0.117_1.2115276586285876e-05_5.667315015766573e-11
0.117,1.4677992676220675e-06,1.4532298273363653e-09,DLS_0.117_1.4677992676220675e-06_3.861096773094865e-09
0.117,1.4962356560944327e-05,9.584660444882066e-08,DLS_0.117_1.4962356560944327e-05_3.7157288981714755e-11
0.117,1.8127308811846967e-06,2.8131920256043986e-09,DLS_0.117_1.8127308811846967e-06_2.531496629093707e-09
0.117,1.8478497974222908e-05,8.86424112019692e-08,DLS_0.117_1.8478497974222908e-05_2.4361873667329736e-11
0.117,2.2387211385683376e-06,5.224683782473741e-09,DLS_0.117_2.2387211385683376e-06_1.6597551316943764e-09
0.117,2.2820929710674507e-05,7.390282205632396e-08,DLS_0.117_2.2820929710674507e-05_1.5972663906535222e-11
0.117,2.7648187540101058e-06,9.265053922119896e-09,DLS_0.117_2.7648187540101058e-06_1.0882049241250815e-09
0.117,2.818382931264455e-05,5.5285844600980616e-08,DLS_0.117_2.818382931264455e-05_1.0472346903812546e-11
0.117,3.414548873833601e-06,1.5614097852209564e-08,DLS_0.117_3.414548873833601e-06_7.134726889991191e-10
0.117,3.480700588428413e-05,3.6940398130800475e-08,DLS_0.117_3.480700588428413e-05_6.866108891762299e-12
0.117,4.216965034285822e-06,2.489516559601984e-08,DLS_0.117_4.216965034285822e-06_4.677825533246008e-10
0.117,4.2986623470822724e-05,2.1962415917188916e-08,DLS_0.117_4.2986623470822724e-05_4.501708332100277e-12
0.117,5.207948328595465e-06,3.738779878501191e-08,DLS_0.117_5.207948328595465e-06_3.066978183872054e-10
0.117,5.308844442309879e-05,1.1652394110764477e-08,DLS_0.117_5.308844442309879e-05_2.95150837639855e-12
0.117,6.30957344480193e-07,7.487834385544493e-11,DLS_0.117_6.30957344480193e-07_2.0895079126458232e-08
