mass,epsilon,llp_rate,LLPModel_unique_id
0.125,2.3190286946883035e-06,7.16051747395293e-10,DLS_0.125_2.3190286946883035e-06_6.039476297086353e-10
0.125,2.6953318600976127e-06,9.912784310025234e-10,DLS_0.125_2.6953318600976127e-06_4.47081846807828e-10
0.125,3.13269682807168e-06,1.330294380844905e-09,DLS_0.125_3.1326968280716798e-06_3.3095945395386035e-10
0.125,3.641031949310677e-06,1.7281883346504251e-09,DLS_0.125_3.641031949310677e-06_2.449980041540777e-10
0.125,4.231853378566934e-06,2.169973404532481e-09,DLS_0.125_4.231853378566934e-06_1.81363672565915e-10
0.125,4.9185459691115625e-06,2.628807931582317e-09,DLS_0.125_4.9185459691115625e-06_1.3425734564723271e-10
0.125,5.716666501913616e-06,3.0662610142646313e-09,DLS_0.125_5.716666501913616e-06_9.938613728551151e-11
0.125,6.6442961190834e-06,3.435984946163972e-09,DLS_0.125_6.6442961190834e-06_7.357217019982206e-11
0.125,7.722449945836254e-06,3.6914559577631516e-09,DLS_0.125_7.722449945836254e-06_5.4462970146045426e-11
0.125,8.975553180819605e-06,3.7964153258959964e-09,DLS_0.125_8.975553180819605e-06_4.031708061720609e-11
0.126,1.043199444046343e-05,3.189229173203526e-09,DLS_0.126_1.043199444046343e-05_2.73967844975087e-11
0.126,1.212476889317728e-05,2.959617187851172e-09,DLS_0.126_1.212476889317728e-05_2.028090583889103e-11
0.126,1.4092225753374626e-05,2.626605888578909e-09,DLS_0.126_1.4092225753374626e-05_1.5013263388021515e-11
0.126,1.6378937069540613e-05,2.228628241833152e-09,DLS_0.126_1.6378937069540613e-05_1.1113807211011333e-11
0.126,1.9952623149688787e-06,4.857157834278321e-10,DLS_0.126_1.9952623149688787e-06_7.489180321237901e-10
0.126,2.3190286946883035e-06,6.865683980901047e-10,DLS_0.126_2.3190286946883035e-06_5.543984949011563e-10
0.126,2.6953318600976127e-06,9.416795443499772e-10,DLS_0.126_2.6953318600976127e-06_4.1040231102068546e-10
0.126,3.13269682807168e-06,1.2515242284516855e-09,DLS_0.126_3.1326968280716798e-06_3.0380684370571553e-10
0.126,3.641031949310677e-06,1.609423787501656e-09,DLS_0.126_3.641031949310677e-06_2.2489785219015628e-10
0.126,4.231853378566934e-06,1.9993874434503087e-09,DLS_0.126_4.231853378566934e-06_1.664842151111629e-10
0.126,4.9185459691115625e-06,2.3949887154712928e-09,DLS_0.126_4.9185459691115625e-06_1.232425904083085e-10
0.126,5.716666501913616e-06,2.7603744969272447e-09,DLS_0.126_5.716666501913616e-06_9.123228938196038e-11
0.126,6.6442961190834e-06,3.0545174351994227e-09,DLS_0.126_6.6442961190834e-06_6.7536154492519e-11
0.126,7.722449945836254e-06,3.238854297588036e-09,DLS_0.126_7.722449945836254e-06_4.999471343464147e-11
0.126,8.975553180819605e-06,3.286465220204839e-09,DLS_0.126_8.975553180819605e-06_3.700938245882489e-11
0.127,1.043199444046343e-05,2.7337813099784134e-09,DLS_0.127_1.043199444046343e-05_2.5267384265113373e-11
0.127,1.212476889317728e-05,2.504640992005581e-09,DLS_0.127_1.212476889317728e-05_1.8704583420088585e-11
0.127,1.4092225753374626e-05,2.194395716674693e-09,DLS_0.127_1.4092225753374626e-05_1.3846365624878093e-11
0.127,1.6378937069540613e-05,1.8377739541720095e-09,DLS_0.127_1.6378937069540613e-05_1.0249992566629383e-11
0.127,1.9952623149688787e-06,4.692365144654795e-10,DLS_0.127_1.9952623149688787e-06_6.907087838160383e-10
0.127,2.3190286946883035e-06,6.576456629687721e-10,DLS_0.127_2.3190286946883035e-06_5.113081722397691e-10
0.127,2.6953318600976127e-06,8.939907689677253e-10,DLS_0.127_2.6953318600976127e-06_3.785040137390284e-10
0.127,3.13269682807168e-06,1.1771039029840383e-09,DLS_0.127_3.1326968280716798e-06_2.8019362137120876e-10
0.127,3.641031949310677e-06,1.4989909873108262e-09,DLS_0.127_3.641031949310677e-06_2.0741778847090936e-10
0.127,4.231853378566934e-06,1.843128507046127e-09,DLS_0.127_4.231853378566934e-06_1.5354431968730025e-10
0.127,4.9185459691115625e-06,2.183912281174426e-09,DLS_0.127_4.9185459691115625e-06_1.1366362683759025e-10
0.127,5.716666501913616e-06,2.48827126164163e-09,DLS_0.127_5.716666501913616e-06_8.414130911639053e-11
0.127,6.6442961190834e-06,2.720279460985006e-09,DLS_0.127_6.6442961190834e-06_6.228694347344725e-11
0.127,7.722449945836254e-06,2.848447703682673e-09,DLS_0.127_7.722449945836254e-06_4.61089014184195e-11
0.127,8.975553180819605e-06,2.8535597966708943e-09,DLS_0.127_8.975553180819605e-06_3.4132848257674547e-11
0.128,1.043199444046343e-05,2.3517606660458116e-09,DLS_0.128_1.043199444046343e-05_2.340276300619448e-11
0.128,1.212476889317728e-05,2.1285285320387282e-09,DLS_0.128_1.212476889317728e-05_1.7324267851275488e-11
0.128,1.4092225753374626e-05,1.8421124327241546e-09,DLS_0.128_1.4092225753374626e-05_1.2824565052566437e-11
0.128,1.6378937069540613e-05,1.523630730324737e-09,DLS_0.128_1.6378937069540613e-05_9.493588427484436e-12
0.128,1.9952623149688787e-06,4.528239934708086e-10,DLS_0.128_1.9952623149688787e-06_6.397375289955062e-10
0.128,2.3190286946883035e-06,6.294478825607569e-10,DLS_0.128_2.3190286946883035e-06_4.735758894750039e-10
0.128,2.6953318600976127e-06,8.483299235643022e-10,DLS_0.128_2.6953318600976127e-06_3.50572090782588e-10
0.128,3.13269682807168e-06,1.106981408122029e-09,DLS_0.128_3.1326968280716798e-06_2.5951657076951353e-10
0.128,3.641031949310677e-06,1.396459156950408e-09,DLS_0.128_3.641031949310677e-06_1.921112726162076e-10
0.128,4.231853378566934e-06,1.7000714034653401e-09,DLS_0.128_4.231853378566934e-06_1.422134276697013e-10
0.128,4.9185459691115625e-06,1.993322625436078e-09,DLS_0.128_4.9185459691115625e-06_1.052757536512146e-10
0.128,5.716666501913616e-06,2.2460043550507636e-09,DLS_0.128_5.716666501913616e-06_7.79320524681546e-11
0.128,6.6442961190834e-06,2.4269776220590357e-09,DLS_0.128_6.6442961190834e-06_5.76904423977888e-11
0.128,7.722449945836254e-06,2.510946066926343e-09,DLS_0.128_7.722449945836254e-06_4.270626832794615e-11
0.128,8.975553180819605e-06,2.484955821854021e-09,DLS_0.128_8.975553180819605e-06_3.161399494777389e-11
0.129,1.043199444046343e-05,2.030099306463648e-09,DLS_0.129_1.043199444046343e-05_2.1759741170666176e-11
0.129,1.212476889317728e-05,1.816154139066222e-09,DLS_0.129_1.212476889317728e-05_1.610799478314877e-11
0.129,1.4092225753374626e-05,1.553415655707813e-09,DLS_0.129_1.4092225753374626e-05_1.1924199552691803e-11
0.129,1.6378937069540613e-05,1.2696068438759038e-09,DLS_0.129_1.6378937069540613e-05_8.8270785337703e-12
0.129,1.9952623149688787e-06,4.3659513064506076e-10,DLS_0.129_1.9952623149688787e-06_5.948239122200715e-10
0.129,2.3190286946883035e-06,6.020916787857756e-10,DLS_0.129_2.3190286946883035e-06_4.4032786970138934e-10
0.129,2.6953318600976127e-06,8.047541135219911e-10,DLS_0.129_2.6953318600976127e-06_3.2595971488790664e-10
0.129,3.13269682807168e-06,1.04104275832607e-09,DLS_0.129_3.1326968280716798e-06_2.412968677223616e-10
0.129,3.641031949310677e-06,1.301361585354546e-09,DLS_0.129_3.641031949310677e-06_1.7862384740594452e-10
0.129,4.231853378566934e-06,1.5691305216203823e-09,DLS_0.129_4.231853378566934e-06_1.322291464587692e-10
0.129,4.9185459691115625e-06,1.8211559863795271e-09,DLS_0.129_4.9185459691115625e-06_9.788473055044394e-11
0.129,5.716666501913616e-06,2.030082025978669e-09,DLS_0.129_5.716666501913616e-06_7.246072996410566e-11
0.129,6.6442961190834e-06,2.1691862808714852e-09,DLS_0.129_6.6442961190834e-06_5.364020881913974e-11
0.129,7.722449945836254e-06,2.218524412125009e-09,DLS_0.129_7.722449945836254e-06_3.970801844787114e-11
0.129,8.975553180819605e-06,2.170161049913593e-09,DLS_0.129_8.975553180819605e-06_2.939449274652845e-11
0.12,1.043199444046343e-05,8.720165815971891e-09,DLS_0.12_1.043199444046343e-05_5.019369578239563e-11
0.12,1.212476889317728e-05,8.896791864257681e-09,DLS_0.12_1.212476889317728e-05_3.7156682309242385e-11
0.12,1.4092225753374626e-05,8.680713108130523e-09,DLS_0.12_1.4092225753374626e-05_2.7505825556566886e-11
0.12,1.6378937069540613e-05,8.099517417268333e-09,DLS_0.12_1.6378937069540613e-05_2.036162521862464e-11
0.12,1.9952623149688787e-06,5.742948189453345e-10,DLS_0.12_1.9952623149688787e-06_1.3720940088348769e-09
0.12,2.3190286946883035e-06,8.608619696473262e-10,DLS_0.12_2.3190286946883035e-06_1.015714431663216e-09
0.12,2.6953318600976127e-06,1.2563636697961887e-09,DLS_0.12_2.6953318600976127e-06_7.518987766479532e-10
0.12,3.13269682807168e-06,1.782198187907009e-09,DLS_0.12_3.1326968280716798e-06_5.566050384840298e-10
0.12,3.641031949310677e-06,2.453624714589369e-09,DLS_0.12_3.641031949310677e-06_4.120357400326812e-10
0.12,4.231853378566934e-06,3.273906724147519e-09,DLS_0.12_4.231853378566934e-06_3.050160155335204e-10
0.12,4.9185459691115625e-06,4.227769839879626e-09,DLS_0.12_4.9185459691115625e-06_2.2579296088384182e-10
0.12,5.716666501913616e-06,5.2753717538916535e-09,DLS_0.12_5.716666501913616e-06_1.6714683357041466e-10
0.12,6.6442961190834e-06,6.348757206777926e-09,DLS_0.12_6.6442961190834e-06_1.2373310427063538e-10
0.12,7.722449945836254e-06,7.3536515692874884e-09,DLS_0.12_7.722449945836254e-06_9.159540007677302e-11
0.12,8.975553180819605e-06,8.179705649489961e-09,DLS_0.12_8.975553180819605e-06_6.780495296451699e-11
0.131,1.043199444046343e-05,1.527643057208847e-09,DLS_0.131_1.043199444046343e-05_1.9006515228492578e-11
0.131,1.212476889317728e-05,1.337190987376619e-09,DLS_0.131_1.212476889317728e-05_1.406987545233853e-11
0.131,1.4092225753374626e-05,1.1187598543294775e-09,DLS_0.131_1.4092225753374626e-05_1.0415449274339075e-11
0.131,1.6378937069540613e-05,8.94094245117485e-10,DLS_0.131_1.6378937069540613e-05_7.710202123239171e-12
0.131,1.9952623149688787e-06,4.050275480018725e-10,DLS_0.131_1.9952623149688787e-06_5.195617749866923e-10
0.131,2.3190286946883035e-06,5.501910742643156e-10,DLS_0.131_2.3190286946883035e-06_3.846138745570811e-10
0.131,2.6953318600976127e-06,7.238729878118277e-10,DLS_0.131_2.6953318600976127e-06_2.847165431013454e-10
0.131,3.13269682807168e-06,9.210715540891961e-10,DLS_0.131_3.1326968280716798e-06_2.107659532795912e-10
0.131,3.641031949310677e-06,1.1315552779666236e-09,DLS_0.131_3.641031949310677e-06_1.560228519845524e-10
0.131,4.231853378566934e-06,1.3395525302247004e-09,DLS_0.131_4.231853378566934e-06_1.1549839982504857e-10
0.131,4.9185459691115625e-06,1.5247825454488407e-09,DLS_0.131_4.9185459691115625e-06_8.549952902711609e-11
0.131,5.716666501913616e-06,1.6653232679000054e-09,DLS_0.131_5.716666501913616e-06_6.329238738313076e-11
0.131,6.6442961190834e-06,1.7420866592951939e-09,DLS_0.131_6.6442961190834e-06_4.685319727768108e-11
0.131,7.722449945836254e-06,1.7435673422810034e-09,DLS_0.131_7.722449945836254e-06_3.468382511553659e-11
0.131,8.975553180819605e-06,1.6688750591396803e-09,DLS_0.131_8.975553180819605e-06_2.567525365484866e-11
0.132,1.043199444046343e-05,1.3313418932618054e-09,DLS_0.132_1.043199444046343e-05_1.7845319426180212e-11
0.132,1.212476889317728e-05,1.1534765604936047e-09,DLS_0.132_1.212476889317728e-05_1.3210281775228204e-11
0.132,1.4092225753374626e-05,9.550591454114103e-10,DLS_0.132_1.4092225753374626e-05_9.779121371450844e-12
0.132,1.6378937069540613e-05,7.552590569733585e-10,DLS_0.132_1.6378937069540613e-05_7.23915026376607e-12
0.132,1.9952623149688787e-06,3.898083397319855e-10,DLS_0.132_1.9952623149688787e-06_4.87819346408723e-10
0.132,2.3190286946883035e-06,5.257237982446812e-10,DLS_0.132_2.3190286946883035e-06_3.611160365116689e-10
0.132,2.6953318600976127e-06,6.865027471119251e-10,DLS_0.132_2.6953318600976127e-06_2.6732189443884086e-10
0.132,3.13269682807168e-06,8.66663975134593e-10,DLS_0.132_3.1326968280716798e-06_1.978892877111583e-10
0.132,3.641031949310677e-06,1.0559083203085922e-09,DLS_0.132_3.641031949310677e-06_1.464906953208379e-10
0.132,4.231853378566934e-06,1.2390648668553247e-09,DLS_0.132_4.231853378566934e-06_1.0844206911748211e-10
0.132,4.9185459691115625e-06,1.3973657590332627e-09,DLS_0.132_4.9185459691115625e-06_8.027596789492395e-11
0.132,5.716666501913616e-06,1.5113945756138519e-09,DLS_0.132_5.716666501913616e-06_5.94255631039781e-11
0.132,6.6442961190834e-06,1.565283089450333e-09,DLS_0.132_6.6442961190834e-06_4.399071905115183e-11
0.132,7.722449945836254e-06,1.5507622591914531e-09,DLS_0.132_7.722449945836254e-06_3.2564830042103996e-11
0.132,8.975553180819605e-06,1.4692959174369198e-09,DLS_0.132_8.975553180819605e-06_2.4106633820602478e-11
0.133,1.043199444046343e-05,1.16366485548158e-09,DLS_0.133_1.043199444046343e-05_1.6801196424764927e-11
0.133,1.212476889317728e-05,9.98296672733534e-10,DLS_0.133_1.212476889317728e-05_1.2437353102600609e-11
0.133,1.4092225753374626e-05,8.18322786797754e-10,DLS_0.133_1.4092225753374626e-05_9.206948617704333e-12
0.133,1.6378937069540613e-05,6.405966023336445e-10,DLS_0.133_1.6378937069540613e-05_6.815590274696286e-12
0.133,1.9952623149688787e-06,3.7501917218144944e-10,DLS_0.133_1.9952623149688787e-06_4.5927721791235765e-10
0.133,2.3190286946883035e-06,5.022640111854478e-10,DLS_0.133_2.3190286946883035e-06_3.3998727154551203e-10
0.133,2.6953318600976127e-06,6.511038917922412e-10,DLS_0.133_2.6953318600976127e-06_2.5168098983524937e-10
0.133,3.13269682807168e-06,8.157091696039024e-10,DLS_0.133_3.1326968280716798e-06_1.8631085909923992e-10
0.133,3.641031949310677e-06,9.858356524748901e-10,DLS_0.133_3.641031949310677e-06_1.3791957923011598e-10
0.133,4.231853378566934e-06,1.1469958779948051e-09,DLS_0.133_4.231853378566934e-06_1.0209716399235902e-10
0.133,4.9185459691115625e-06,1.2819259826219467e-09,DLS_0.133_4.9185459691115625e-06_7.557905087493501e-11
0.133,5.716666501913616e-06,1.3735457208571231e-09,DLS_0.133_5.716666501913616e-06_5.5948595512246944e-11
0.133,6.6442961190834e-06,1.4088294350123815e-09,DLS_0.133_6.6442961190834e-06_4.141683844340432e-11
0.133,7.722449945836254e-06,1.3821907827976472e-09,DLS_0.133_7.722449945836254e-06_3.0659473950004145e-11
0.133,8.975553180819605e-06,1.296854522151591e-09,DLS_0.133_8.975553180819605e-06_2.2696163643091378e-11
0.134,1.043199444046343e-05,1.0199629771674076e-09,DLS_0.134_1.043199444046343e-05_1.585846024342977e-11
0.134,1.212476889317728e-05,8.667233205063607e-10,DLS_0.134_1.212476889317728e-05_1.173947763745934e-11
0.134,1.4092225753374626e-05,7.036294171939058e-10,DLS_0.134_1.4092225753374626e-05_8.690335195531036e-12
0.134,1.6378937069540613e-05,5.454593529621912e-10,DLS_0.134_1.6378937069540613e-05_6.433158965242555e-12
0.134,1.9952623149688787e-06,3.6068519356474777e-10,DLS_0.134_1.9952623149688787e-06_4.335065977944521e-10
0.134,2.3190286946883035e-06,4.798081093691362e-10,DLS_0.134_2.3190286946883035e-06_3.2091015977465436e-10
0.134,2.6953318600976127e-06,6.176045863971948e-10,DLS_0.134_2.6953318600976127e-06_2.375588541686369e-10
0.134,3.13269682807168e-06,7.680055417327876e-10,DLS_0.134_3.1326968280716798e-06_1.7585672336938242e-10
0.134,3.641031949310677e-06,9.209187088559575e-10,DLS_0.134_3.641031949310677e-06_1.3018073884235057e-10
0.134,4.231853378566934e-06,1.0625955832212063e-09,DLS_0.134_4.231853378566934e-06_9.636836420489672e-11
0.134,4.9185459691115625e-06,1.1772430437717875e-09,DLS_0.134_4.9185459691115625e-06_7.133821563859746e-11
0.134,5.716666501913616e-06,1.249938041518751e-09,DLS_0.134_5.716666501913616e-06_5.280924972098322e-11
0.134,6.6442961190834e-06,1.270144635693239e-09,DLS_0.134_6.6442961190834e-06_3.909288774787185e-11
0.134,7.722449945836254e-06,1.234478232540921e-09,DLS_0.134_7.722449945836254e-06_2.8939132453920724e-11
0.134,8.975553180819605e-06,1.1474463519977891e-09,DLS_0.134_8.975553180819605e-06_2.142265346542883e-11
0.13,1.043199444046343e-05,1.7582440754853232e-09,DLS_0.13_1.043199444046343e-05_2.0303678512346153e-11
0.13,1.212476889317728e-05,1.5555479634863211e-09,DLS_0.13_1.212476889317728e-05_1.503012122205261e-11
0.13,1.4092225753374626e-05,1.3156079409680696e-09,DLS_0.13_1.4092225753374626e-05_1.1126286491003519e-11
0.13,1.6378937069540613e-05,1.0630178470745675e-09,DLS_0.13_1.6378937069540613e-05_8.236410688308619e-12
0.13,1.9952623149688787e-06,4.2064013647887836e-10,DLS_0.13_1.9952623149688787e-06_5.550210083129678e-10
0.13,2.3190286946883035e-06,5.756561226202764e-10,DLS_0.13_2.3190286946883035e-06_4.108631364832336e-10
0.13,2.6953318600976127e-06,7.632753845813095e-10,DLS_0.13_2.6953318600976127e-06_3.0414797708999823e-10
0.13,3.13269682807168e-06,9.791329538583091e-10,DLS_0.13_3.1326968280716798e-06_2.2515038160819057e-10
0.13,3.641031949310677e-06,1.2132189593915412e-09,DLS_0.13_3.641031949310677e-06_1.6667115403274078e-10
0.13,4.231853378566934e-06,1.4492778472439487e-09,DLS_0.13_4.231853378566934e-06_1.233809749207872e-10
0.13,4.9185459691115625e-06,1.6655394237534252e-09,DLS_0.13_4.9185459691115625e-06_9.133473072019067e-11
0.13,5.716666501913616e-06,1.8374250345454182e-09,DLS_0.13_5.716666501913616e-06_6.761198832385228e-11
0.13,6.6442961190834e-06,1.9422313846113902e-09,DLS_0.13_6.6442961190834e-06_5.0050850635443724e-11
0.13,7.722449945836254e-06,1.9645869157462833e-09,DLS_0.13_7.722449945836254e-06_3.7050938915336536e-11
0.13,8.975553180819605e-06,1.9005197311909612e-09,DLS_0.13_8.975553180819605e-06_2.742754732595622e-11
0.107,0.0001156818715276,6.279533111832783e-06,DLS_0.107_0.00011568187152769571_4.0276820547169805e-11
0.107,0.0001344532884299,6.253239420873563e-06,DLS_0.107_0.0001344532884299761_2.9815557554987534e-11
0.107,0.0001562706976546,5.956019837641755e-06,DLS_0.107_0.0001562706976546995_2.20714410978312e-11
0.107,0.0001816283649931,5.427427316780416e-06,DLS_0.107_0.00018162836499313161_1.6338735616015414e-11
0.107,0.0002111007595484,4.732883809565262e-06,DLS_0.107_0.00021110075954848217_1.209500912726001e-11
0.107,0.0002453555681329,3.948784956537433e-06,DLS_0.107_0.0002453555681329358_8.95352304036971e-12
0.107,0.0002851688214793,3.1504559677037783e-06,DLS_0.107_0.00028516882147934725_6.627987956929462e-12
0.107,0.0003314424749466,2.402592303673238e-06,DLS_0.107_0.0003314424749466425_4.9064735924762865e-12
0.107,0.0003852248420036,1.7512022490460086e-06,DLS_0.107_0.00038522484200367494_3.6320951803327743e-12
0.107,0.0004477343434049,1.2199336497520348e-06,DLS_0.107_0.0004477343434049799_2.6887162746021226e-12
0.107,0.0005203871100877,8.122970427824569e-07,DLS_0.107_0.000520387110087713_1.9903650224959115e-12
0.107,0.0006048290651237,5.172507124469619e-07,DLS_0.107_0.0006048290651237758_1.473399391448018e-12
0.107,0.0007029732115325,3.1608541123116e-07,DLS_0.107_0.0007029732115325475_1.0907073537682433e-12
0.107,0.0008170429706966,1.8808116711349413e-07,DLS_0.107_0.0008170429706966103_8.074134810080088e-13
0.107,0.0009496225531971,1.1219986330106775e-07,DLS_0.107_0.0009496225531971555_5.977006820951455e-13
0.107,0.0011037155032027,6.876881431435469e-08,DLS_0.107_0.001103715503202757_4.424574443951582e-13
0.107,0.0012828127427142,4.3813999710020115e-08,DLS_0.107_0.001282812742714211_3.2753616645451806e-13
0.107,0.001490971657184,3.0045804843313586e-08,DLS_0.107_0.0014909716571840646_2.4246386108922586e-13
0.107,0.0017329080141679,2.3035903424971426e-08,DLS_0.107_0.0017329080141679255_1.7948773282250347e-13
0.107,0.0020141027973925,1.8687824954885035e-08,DLS_0.107_0.002014102797392545_1.3286865139010165e-13
0.107,0.0023409263765291,1.4177622388213024e-08,DLS_0.107_0.002340926376529169_9.835813425579647e-14
0.107,0.002720782825695,9.042015515353254e-09,DLS_0.107_0.0027207828256950433_7.281117459285067e-14
0.107,0.0031622776601683,4.437578828613726e-09,DLS_0.107_0.0031622776601683794_5.3899631034106925e-14
0.107,1.903670748843425e-05,3.422628941873721e-07,DLS_0.107_1.903670748843425e-05_1.4873121261943998e-09
0.107,2.2125747871279427e-05,5.17415513349504e-07,DLS_0.107_2.2125747871279427e-05_1.1010064771335619e-09
0.107,2.571603934981148e-05,7.623250153870206e-07,DLS_0.107_2.571603934981148e-05_8.150375710253665e-10
0.107,2.9888918724391657e-05,1.0927564126441116e-06,DLS_0.107_2.9888918724391657e-05_6.033445360942644e-10
0.107,3.473892112083112e-05,1.5216843977607957e-06,DLS_0.107_3.473892112083112e-05_4.466353971594686e-10
0.107,4.03759216506716e-05,2.0555739571832087e-06,DLS_0.107_4.03759216506716e-05_3.306289624948702e-10
0.107,4.692762459348831e-05,2.689948626373909e-06,DLS_0.107_4.692762459348831e-05_2.447533525906472e-10
0.107,5.454245649277327e-05,3.4048909164425102e-06,DLS_0.107_5.454245649277327e-05_1.81182565351608e-10
0.107,6.339292870747295e-05,4.161616301667373e-06,DLS_0.107_6.339292870747295e-05_1.3412327814889465e-10
0.107,7.367954559661629e-05,4.9017958434310064e-06,DLS_0.107_7.367954559661629e-05_9.92868916857187e-11
0.107,8.563534687558788e-05,5.551746678395417e-06,DLS_0.107_8.563534687558788e-05_7.349870206473833e-11
0.107,9.95311870495445e-05,6.033165859274344e-06,DLS_0.107_9.95311870495445e-05_5.4408584189550124e-11
0.108,0.0001156818715276,1.0591488037548883e-06,DLS_0.108_0.00011568187152769571_1.2756081167387102e-11
0.108,0.0001344532884299,8.900937206993417e-07,DLS_0.108_0.0001344532884299761_9.442892141322408e-12
0.108,0.0001562706976546,7.152849742661571e-07,DLS_0.108_0.0001562706976546995_6.990251223912012e-12
0.108,0.0001816283649931,5.494097660953854e-07,DLS_0.108_0.00018162836499313161_5.174644742533342e-12
0.108,0.0002111007595484,4.0330122687146214e-07,DLS_0.108_0.00021110075954848217_3.830613143034148e-12
0.108,0.0002453555681329,2.829267773640153e-07,DLS_0.108_0.0002453555681329358_2.835672356592012e-12
0.108,0.0002851688214793,1.8969570943883894e-07,DLS_0.108_0.00028516882147934725_2.0991516015033964e-12
0.108,0.0003314424749466,1.216072748617834e-07,DLS_0.108_0.0003314424749466425_1.553930388273084e-12
0.108,0.0003852248420036,7.473894456150129e-08,DLS_0.108_0.00038522484200367494_1.150321706097429e-12
0.108,0.0004477343434049,4.458451257863344e-08,DLS_0.108_0.0004477343434049799_8.515439542883526e-13
0.108,0.0005203871100877,2.653987782662765e-08,DLS_0.108_0.000520387110087713_6.30368967430081e-13
0.108,0.0006048290651237,1.6192444366899918e-08,DLS_0.108_0.0006048290651237758_4.666406626431281e-13
0.108,0.0007029732115325,1.0246876292336833e-08,DLS_0.108_0.0007029732115325475_3.454381787221624e-13
0.108,0.0008170429706966,6.928976924266713e-09,DLS_0.108_0.0008170429706966103_2.5571611064281117e-13
0.108,0.0009496225531971,5.229961702024272e-09,DLS_0.108_0.0009496225531971555_1.8929792150994551e-13
0.108,0.0011037155032027,4.239000513626481e-09,DLS_0.108_0.001103715503202757_1.4013079972907398e-13
0.108,0.0012828127427142,3.271810579062564e-09,DLS_0.108_0.001282812742714211_1.0373405516593669e-13
0.108,0.001490971657184,2.1522310888664096e-09,DLS_0.108_0.0014909716571840646_7.679078562296222e-14
0.108,0.0017329080141679,1.1036687354734455e-09,DLS_0.108_0.0017329080141679255_5.684560144842487e-14
0.108,0.0020141027973925,4.010007106676036e-10,DLS_0.108_0.002014102797392545_4.208086136661288e-14
0.108,0.0023409263765291,9.144239408082583e-11,DLS_0.108_0.002340926376529169_3.115102748913136e-14
0.108,0.002720782825695,1.1136118118327535e-11,DLS_0.108_0.0027207828256950433_2.306004397520551e-14
0.108,0.0031622776601683,5.82713496554567e-13,DLS_0.108_0.0031622776601683794_1.7070564633026816e-14
0.108,1.903670748843425e-05,3.13435229374153e-07,DLS_0.108_1.903670748843425e-05_4.710469680881503e-10
0.108,2.2125747871279427e-05,4.258952306581239e-07,DLS_0.108_2.2125747871279427e-05_3.4870001646943643e-10
0.108,2.571603934981148e-05,5.607013230689297e-07,DLS_0.108_2.571603934981148e-05_2.5813073795866353e-10
0.108,2.9888918724391657e-05,7.141544745285586e-07,DLS_0.108_2.9888918724391657e-05_1.910853878176529e-10
0.108,3.473892112083112e-05,8.78526053885089e-07,DLS_0.108_3.473892112083112e-05_1.4145400011706477e-10
0.108,4.03759216506716e-05,1.0417732234252083e-06,DLS_0.108_4.03759216506716e-05_1.0471357531645851e-10
0.108,4.692762459348831e-05,1.1882408275515403e-06,DLS_0.108_4.692762459348831e-05_7.751589100683854e-11
0.108,5.454245649277327e-05,1.300760856089358e-06,DLS_0.108_5.454245649277327e-05_5.73823722513999e-11
0.108,6.339292870747295e-05,1.364083316887216e-06,DLS_0.108_6.339292870747295e-05_4.2478214498079556e-11
0.108,7.367954559661629e-05,1.368700449298579e-06,DLS_0.108_7.367954559661629e-05_3.144517446994945e-11
0.108,8.563534687558788e-05,1.3134761016375213e-06,DLS_0.108_8.563534687558788e-05_2.327779096012296e-11
0.108,9.95311870495445e-05,1.2057743840856626e-06,DLS_0.108_9.95311870495445e-05_1.7231755304808566e-11
0.109,0.0001156818715276,2.472929872724153e-07,DLS_0.109_0.00011568187152769571_6.2988773685361934e-12
0.109,0.0001344532884299,1.8681843908446978e-07,DLS_0.109_0.0001344532884299761_4.662844240484519e-12
0.109,0.0001562706976546,1.34868322075855e-07,DLS_0.109_0.0001562706976546995_3.4517446743168428e-12
0.109,0.0001816283649931,9.304364550711745e-08,DLS_0.109_0.00018162836499313161_2.5552089416215726e-12
0.109,0.0002111007595484,6.134999395423716e-08,DLS_0.109_0.00021110075954848217_1.891534094025954e-12
0.109,0.0002453555681329,3.8694987648311165e-08,DLS_0.109_0.0002453555681329358_1.400238223411979e-12
0.109,0.0002851688214793,2.346656668344957e-08,DLS_0.109_0.00028516882147934725_1.0365486345164616e-12
0.109,0.0003314424749466,1.3936568108072054e-08,DLS_0.109_0.0003314424749466425_7.673216269584871e-13
0.109,0.0003852248420036,8.356367812059744e-09,DLS_0.109_0.00038522484200367494_5.680220489344239e-13
0.109,0.0004477343434049,5.162938439671003e-09,DLS_0.109_0.0004477343434049799_4.204873637598069e-13
0.109,0.0005203871100877,3.331399470359313e-09,DLS_0.109_0.000520387110087713_3.112724645343559e-13
0.109,0.0006048290651237,2.3414433268565804e-09,DLS_0.109_0.0006048290651237758_2.304243968497425e-13
0.109,0.0007029732115325,1.835535331406483e-09,DLS_0.109_0.0007029732115325475_1.705753277694991e-13
0.109,0.0008170429706966,1.482736270402283e-09,DLS_0.109_0.0008170429706966103_1.2627110167785442e-13
0.109,0.0009496225531971,1.0897304253453519e-09,DLS_0.109_0.0009496225531971555_9.347419305847637e-14
0.109,0.0011037155032027,6.593367863551404e-10,DLS_0.109_0.001103715503202757_6.919575937671328e-14
0.109,0.0012828127427142,3.0059733041792786e-10,DLS_0.109_0.001282812742714211_5.122326236851978e-14
