mass,epsilon,llp_rate,LLPModel_unique_id
0.107,1.043199444046343e-05,5.257257486005528e-08,DLS_0.107_1.043199444046343e-05_4.9528035054845855e-09
0.107,1.212476889317728e-05,8.647914687865382e-08,DLS_0.107_1.212476889317728e-05_3.6663916359380192e-09
0.107,1.4092225753374626e-05,1.396630392502654e-07,DLS_0.107_1.4092225753374626e-05_2.7141047718106474e-09
0.107,1.6378937069540613e-05,2.210547704333185e-07,DLS_0.107_1.6378937069540613e-05_2.0091592617002997e-09
0.107,1.9952623149688787e-06,1.0506206897344016e-10,DLS_0.107_1.9952623149688787e-06_1.35389751857946e-07
0.107,2.3190286946883035e-06,1.9031646266595084e-10,DLS_0.107_2.3190286946883035e-06_1.0022441900915468e-07
0.107,2.6953318600976127e-06,3.439107078882414e-10,DLS_0.107_2.6953318600976127e-06_7.419272158990273e-08
0.107,3.1326968280716798e-06,6.194798659368448e-10,DLS_0.107_3.1326968280716798e-06_5.492234319077494e-08
0.107,3.641031949310677e-06,1.111250718488239e-09,DLS_0.107_3.641031949310677e-06_4.0657138826078274e-08
0.107,4.231853378566934e-06,1.982902654901704e-09,DLS_0.107_4.231853378566934e-06_3.00970942150309e-08
0.107,4.9185459691115625e-06,3.514837804902534e-09,DLS_0.107_4.9185459691115625e-06_2.2279853092058192e-08
0.107,5.716666501913616e-06,6.179491267138348e-09,DLS_0.107_5.716666501913616e-06_1.6493015912339878e-08
0.107,6.6442961190834e-06,1.075757121841377e-08,DLS_0.107_6.6442961190834e-06_1.22092175725189e-08
0.107,7.722449945836254e-06,1.851116756370204e-08,DLS_0.107_7.722449945836254e-06_9.038067659995141e-09
0.107,8.975553180819605e-06,3.143110367571459e-08,DLS_0.107_8.975553180819605e-06_6.690573457427306e-09
0.108,1.043199444046343e-05,6.899671019909446e-08,DLS_0.108_1.043199444046343e-05_1.5686035457562992e-09
0.108,1.212476889317728e-05,1.0483117615196901e-07,DLS_0.108_1.212476889317728e-05_1.1611837444984452e-09
0.108,1.4092225753374626e-05,1.5527100136091398e-07,DLS_0.108_1.4092225753374626e-05_8.59584751121624e-10
0.108,1.6378937069540613e-05,2.2380519026346598e-07,DLS_0.108_1.6378937069540613e-05_6.36321295283013e-10
0.108,1.9952623149688787e-06,2.168848998353148e-10,DLS_0.108_1.9952623149688787e-06_4.287931967990742e-08
0.108,2.3190286946883035e-06,3.8745931692529805e-10,DLS_0.108_2.3190286946883035e-06_3.17420989657742e-08
0.108,2.6953318600976127e-06,6.878089546698497e-10,DLS_0.108_2.6953318600976127e-06_2.349759404473786e-08
0.108,3.1326968280716798e-06,1.2114390602161175e-09,DLS_0.108_3.1326968280716798e-06_1.7394468037121295e-08
0.108,3.641031949310677e-06,2.11354389941058e-09,DLS_0.108_3.641031949310677e-06_1.2876531857617618e-08
0.108,4.231853378566934e-06,3.6462593020238032e-09,DLS_0.108_4.231853378566934e-06_9.532057682155065e-09
0.108,4.9185459691115625e-06,6.209523949782965e-09,DLS_0.108_4.9185459691115625e-06_7.056257434891429e-09
0.108,5.716666501913616e-06,1.0420925100803171e-08,DLS_0.108_5.716666501913616e-06_5.223506890928064e-09
0.108,6.6442961190834e-06,1.7205379992378533e-08,DLS_0.108_6.6442961190834e-06_3.8667841261934895e-09
0.108,7.722449945836254e-06,2.7899275143477755e-08,DLS_0.108_7.722449945836254e-06_2.862448502662053e-09
0.108,8.975553180819605e-06,4.435254080431191e-08,DLS_0.108_8.975553180819605e-06_2.1189730698667466e-09
0.109,1.043199444046343e-05,6.692821940659469e-08,DLS_0.109_1.043199444046343e-05_7.745671452633009e-10
0.109,1.212476889317728e-05,9.55483676400014e-08,DLS_0.109_1.212476889317728e-05_5.733856591970533e-10
0.109,1.4092225753374626e-05,1.3246145973611555e-07,DLS_0.109_1.4092225753374626e-05_4.244578616371315e-10
0.109,1.6378937069540613e-05,1.7807290643637738e-07,DLS_0.109_1.6378937069540613e-05_3.142116887922571e-10
0.109,1.9952623149688787e-06,3.1614575283500323e-10,DLS_0.109_1.9952623149688787e-06_2.1173554226083825e-08
0.109,2.3190286946883035e-06,5.551722238659967e-10,DLS_0.109_2.3190286946883035e-06_1.5674060566228427e-08
0.109,2.6953318600976127e-06,9.651700134356849e-10,DLS_0.109_2.6953318600976127e-06_1.160297284105221e-08
0.109,3.1326968280716798e-06,1.6583076674394006e-09,DLS_0.109_3.1326968280716798e-06_8.589285347044594e-09
0.109,3.641031949310677e-06,2.811026364749399e-09,DLS_0.109_3.641031949310677e-06_6.358355206342472e-09
0.109,4.231853378566934e-06,4.69320704267271e-09,DLS_0.109_4.231853378566934e-06_4.706873656716209e-09
0.109,4.9185459691115625e-06,7.704537352680048e-09,DLS_0.109_4.9185459691115625e-06_3.4843381505628267e-09
0.109,5.716666501913616e-06,1.241478556382038e-08,DLS_0.109_5.716666501913616e-06_2.5793367812505995e-09
0.109,6.6442961190834e-06,1.959980538493611e-08,DLS_0.109_6.6442961190834e-06_1.9093951113893884e-09
0.109,7.722449945836254e-06,3.02589328886243e-08,DLS_0.109_7.722449945836254e-06_1.413460125835147e-09
0.109,8.975553180819605e-06,4.5593967809432576e-08,DLS_0.109_8.975553180819605e-06_1.0463363582575325e-09
0.111,1.043199444046343e-05,4.93996451239239e-08,DLS_0.111_1.043199444046343e-05_3.119319675710298e-10
0.111,1.212476889317728e-05,6.423179137640022e-08,DLS_0.111_1.212476889317728e-05_2.3091260447091295e-10
0.111,1.4092225753374626e-05,8.073758379056347e-08,DLS_0.111_1.4092225753374626e-05_1.7093673123258353e-10
0.111,1.6378937069540613e-05,9.793194610589684e-08,DLS_0.111_1.6378937069540613e-05_1.2653863634438961e-10
0.111,1.9952623149688787e-06,4.6263243664056197e-10,DLS_0.111_1.9952623149688787e-06_8.526966926758896e-09
0.111,2.3190286946883035e-06,7.84051988561759e-10,DLS_0.111_2.3190286946883035e-06_6.3122230037127486e-09
0.111,2.6953318600976127e-06,1.3087548838423769e-09,DLS_0.111_2.6953318600976127e-06_4.672723559365929e-09
0.111,3.1326968280716798e-06,2.148013695800132e-09,DLS_0.111_3.1326968280716798e-06_3.459057997382347e-09
0.111,3.641031949310677e-06,3.460303915222608e-09,DLS_0.111_3.641031949310677e-06_2.5606227454376397e-09
0.111,4.231853378566934e-06,5.4611203908829365e-09,DLS_0.111_4.231853378566934e-06_1.8955417484802273e-09
0.111,4.9185459691115625e-06,8.42748169594916e-09,DLS_0.111_4.9185459691115625e-06_1.4032049534174347e-09
0.111,5.716666501913616e-06,1.2691615815234055e-08,DLS_0.111_5.716666501913616e-06_1.0387448036287724e-09
0.111,6.6442961190834e-06,1.861790324471771e-08,DLS_0.111_6.6442961190834e-06_7.689473761035049e-10
0.111,7.722449945836254e-06,2.6558395368521968e-08,DLS_0.111_7.722449945836254e-06_5.692255356184455e-10
0.111,8.975553180819605e-06,3.6784923774311814e-08,DLS_0.111_8.975553180819605e-06_4.21378263935309e-10
0.112,1.043199444046343e-05,4.083257251912221e-08,DLS_0.112_1.043199444046343e-05_2.249537151870414e-10
0.112,1.212476889317728e-05,5.115132598656916e-08,DLS_0.112_1.212476889317728e-05_1.6652556858385925e-10
0.112,1.4092225753374626e-05,6.182092227702095e-08,DLS_0.112_1.4092225753374626e-05_1.232732029747556e-10
0.112,1.6378937069540613e-05,7.193464604117181e-08,DLS_0.112_1.6378937069540613e-05_9.125495082157813e-11
0.112,1.9952623149688787e-06,5.113308355994806e-10,DLS_0.112_1.9952623149688787e-06_6.149330908236126e-09
0.112,2.3190286946883035e-06,8.523021091247939e-10,DLS_0.112_2.3190286946883035e-06_4.5521400926981e-09
0.112,2.6953318600976127e-06,1.3966397960970661e-09,DLS_0.112_2.6953318600976127e-06_3.3697941666784297e-09
0.112,3.1326968280716798e-06,2.245952356006363e-09,DLS_0.112_3.1326968280716798e-06_2.494543773816383e-09
0.112,3.641031949310677e-06,3.5377399525142744e-09,DLS_0.112_3.641031949310677e-06_1.8466257378621295e-09
0.112,4.231853378566934e-06,5.447700125565814e-09,DLS_0.112_4.231853378566934e-06_1.3669940978898551e-09
0.112,4.9185459691115625e-06,8.184944969568076e-09,DLS_0.112_4.9185459691115625e-06_1.0119391414034327e-09
0.112,5.716666501913616e-06,1.1976474946605755e-08,DLS_0.112_5.716666501913616e-06_7.491040579363428e-10
0.112,6.6442961190834e-06,1.703812810281557e-08,DLS_0.112_6.6442961190834e-06_5.545362034701431e-10
0.112,7.722449945836254e-06,2.353097394953019e-08,DLS_0.112_7.722449945836254e-06_4.1050425198098635e-10
0.112,8.975553180819605e-06,3.1504596432420325e-08,DLS_0.112_8.975553180819605e-06_3.0388230712432117e-10
0.113,1.043199444046343e-05,3.350815754917918e-08,DLS_0.113_1.043199444046343e-05_1.706625286562595e-10
0.113,1.212476889317728e-05,4.0599996507649614e-08,DLS_0.113_1.212476889317728e-05_1.2633565352238254e-10
0.113,1.4092225753374626e-05,4.736756218625465e-08,DLS_0.113_1.4092225753374626e-05_9.352197858895391e-11
0.113,1.6378937069540613e-05,5.309490188738996e-08,DLS_0.113_1.6378937069540613e-05_6.923113337632161e-11
0.113,1.9952623149688787e-06,5.465387470248516e-10,DLS_0.113_1.9952623149688787e-06_4.665227962432536e-09
0.113,2.3190286946883035e-06,8.968194281948758e-10,DLS_0.113_2.3190286946883035e-06_3.4535092624340443e-09
0.113,2.6953318600976127e-06,1.4443500180789185e-09,DLS_0.113_2.6953318600976127e-06_2.5565152060648542e-09
0.113,3.1326968280716798e-06,2.278803205724091e-09,DLS_0.113_3.1326968280716798e-06_1.8925010770738156e-09
0.113,3.641031949310677e-06,3.5152734456200396e-09,DLS_0.113_3.641031949310677e-06_1.4009540480060336e-09
0.113,4.231853378566934e-06,5.291501535984982e-09,DLS_0.113_4.231853378566934e-06_1.03707853506704e-09
0.113,4.9185459691115625e-06,7.758108449145185e-09,DLS_0.113_4.9185459691115625e-06_7.677138942762501e-10
0.113,5.716666501913616e-06,1.1059926053542578e-08,DLS_0.113_5.716666501913616e-06_5.683124310606893e-10
0.113,6.6442961190834e-06,1.530764559008124e-08,DLS_0.113_6.6442961190834e-06_4.2070232375121197e-10
0.113,7.722449945836254e-06,2.054061578889602e-08,DLS_0.113_7.722449945836254e-06_3.114315920898254e-10
0.113,8.975553180819605e-06,2.6684106466398503e-08,DLS_0.113_8.975553180819605e-06_2.3054219355574445e-10
0.114,1.043199444046343e-05,2.7443680993715937e-08,DLS_0.114_1.043199444046343e-05_1.344281644082879e-10
0.114,1.212476889317728e-05,3.2256983338136975e-08,DLS_0.114_1.212476889317728e-05_9.951258859255419e-11
0.114,1.4092225753374626e-05,3.644180193414091e-08,DLS_0.114_1.4092225753374626e-05_7.366577779277015e-11
0.114,1.6378937069540613e-05,3.948605284397667e-08,DLS_0.114_1.6378937069540613e-05_5.4532264656814144e-11
0.114,1.9952623149688787e-06,5.705406805459195e-10,DLS_0.114_1.9952623149688787e-06_3.6747260015066054e-09
0.114,2.3190286946883035e-06,9.224249379546722e-10,DLS_0.114_2.3190286946883035e-06_2.720274418593066e-09
0.114,2.6953318600976127e-06,1.46151457186247e-09,DLS_0.114_2.6953318600976127e-06_2.0137264409422506e-09
0.114,3.1326968280716798e-06,2.2649348256727553e-09,DLS_0.114_3.1326968280716798e-06_1.490693053330719e-09
0.114,3.641031949310677e-06,3.4263627288982286e-09,DLS_0.114_3.641031949310677e-06_1.1035092622653702e-09
0.114,4.231853378566934e-06,5.0502556580403115e-09,DLS_0.114_4.231853378566934e-06_8.168902975596751e-10
0.114,4.9185459691115625e-06,7.240054266690089e-09,DLS_0.114_4.9185459691115625e-06_6.047160464038366e-10
0.114,5.716666501913616e-06,1.0079636947000164e-08,DLS_0.114_5.716666501913616e-06_4.476506794984609e-10
0.114,6.6442961190834e-06,1.360836080285854e-08,DLS_0.114_6.6442961190834e-06_3.313805414080416e-10
0.114,7.722449945836254e-06,1.7791610504417483e-08,DLS_0.114_7.722449945836254e-06_2.453097208451001e-10
0.114,8.975553180819605e-06,2.249125352074534e-08,DLS_0.114_8.975553180819605e-06_1.815944258084931e-10
0.115,1.043199444046343e-05,2.249448333782486e-08,DLS_0.115_1.043199444046343e-05_1.089953140149257e-10
0.115,1.212476889317728e-05,2.5709317495326065e-08,DLS_0.115_1.212476889317728e-05_8.06855162370635e-11
0.115,1.4092225753374626e-05,2.8198275899159686e-08,DLS_0.115_1.4092225753374626e-05_5.972873778362547e-11
0.115,1.6378937069540613e-05,2.962523184324125e-08,DLS_0.115_1.6378937069540613e-05_4.421514893383489e-11
0.115,1.9952623149688787e-06,5.853792226538338e-10,DLS_0.115_1.9952623149688787e-06_2.979494038440735e-09
